,start_station_name,end_station_name,vzdalenost_m
609,Brunswick Place,Fountainbridge,2628.61
610,Brunswick Place,Gamekeeper's Road,7916.51
611,Brunswick Place,George Square,2035.81
612,Brunswick Place,Gladstone Terrace,2557.45
613,Brunswick Place,Gorgie Road,3914.4
614,Brunswick Place,Grassmarket,1840.63
615,Brunswick Place,Hawes Pier,13151.34
616,Brunswick Place,Haymarket - Murrayfield Rugby Event,2959.51
617,Brunswick Place,Haymarket Station,2872.39
618,Brunswick Place,Haymarket Terrace,3090.76
619,Brunswick Place,Hillside Crescent,476.13
620,Brunswick Place,Hillside Crescent 2,489.04
621,Brunswick Place,Holyrood Road,1256.14
622,Brunswick Place,Hunter Square,1319.53
623,Brunswick Place,IGMM,3180.63
624,Brunswick Place,IGMM - Western General,3176.16
625,Brunswick Place,Ingliston Park & Ride,11142.13
626,Brunswick Place,Inverleith Row,1359.16
627,Brunswick Place,Joppa,5530.46
628,Brunswick Place,Kings Building 2,4235.41
629,Brunswick Place,Kings Building 3,4179.04
630,Brunswick Place,Kings Buildings - Murchison House,4048.54
631,Brunswick Place,Kings Buildings 1,4110.14
632,Brunswick Place,Kings Buildings 4,4336.23
633,Brunswick Place,Launch Day Event,2143.24
634,Brunswick Place,Lauriston Place,2062.25
635,Brunswick Place,Leith Links,1271.89
636,Brunswick Place,Leith Walk,530.21
637,Brunswick Place,Leith Walk North,910.75
638,Brunswick Place,Logie Green Road,982.79
639,Brunswick Place,Lothian Road,2148.0
640,Brunswick Place,Macdonald Road,428.93
641,Brunswick Place,Marchmont Crescent,2836.37
642,Brunswick Place,McDonald Road,439.29
643,Brunswick Place,Meadow Place,2444.87
644,Brunswick Place,Meadows East,2350.95
645,Brunswick Place,Meggetland,4944.16
646,Brunswick Place,Milton Road - Edinburgh College,5460.3
647,Brunswick Place,Morningside Road,4076.82
648,Brunswick Place,Murrayfield,4296.29
649,Brunswick Place,Murrayfield Avenue,3819.96
650,Brunswick Place,Murrayfield Tram,4116.69
651,Brunswick Place,Newhaven Road / Dudley Gardens,1786.88
652,Brunswick Place,Newkirkgate,1233.74
653,Brunswick Place,Ocean Terminal,2281.96
654,Brunswick Place,Orchard Brae House,2732.01
655,Brunswick Place,Picardy Place,581.08
656,Brunswick Place,Pleasance Courtyard,1477.72
657,Brunswick Place,Pollock Halls,2403.97
658,Brunswick Place,Pollock Halls Virtual,2354.66
659,Brunswick Place,Portobello,4014.8
660,Brunswick Place,Portobello - Kings Road,3913.51
661,Brunswick Place,Queen Margaret University,7445.01
662,Brunswick Place,Riego Street,2251.05
663,Brunswick Place,Roseburn Street,3799.27
664,Brunswick Place,Royal Commonwealth Pool,2477.99
665,Brunswick Place,Royal Edinburgh Hospital,4188.43
666,Brunswick Place,Royal Infirmary,5034.02
667,Brunswick Place,Scotland Street,903.09
668,Brunswick Place,Shrubhill,202.61
669,Brunswick Place,Sighthill - Edinburgh College,7750.98
670,Brunswick Place,Simon Square,1789.01
671,Brunswick Place,South Trinity Road,2026.25
672,Brunswick Place,St Andrew Square,1004.49
673,Brunswick Place,St Andrews House,864.5
674,Brunswick Place,St. John's Road 2,7121.64
675,Brunswick Place,Stockbridge,1705.02
676,Brunswick Place,Surgeons Hall,1604.48
677,Brunswick Place,The Loan,13869.62
678,Brunswick Place,The Tron,1283.36
679,Brunswick Place,Thirlestane Road,3048.04
680,Brunswick Place,Tollcross,2301.34
681,Brunswick Place,Victoria Park,1701.84
682,Brunswick Place,Victoria Quay,1906.68
683,Brunswick Place,Waitrose Comely Bank,2646.2
684,Brunswick Place,"Waitrose, Comely Bank",2645.29
685,Brunswick Place,Warrender Park Road,2715.91
686,Brunswick Place,Waverley Bridge,1247.56
687,Brunswick Place,Waverley Court,1041.37
688,Brunswick Place,Waverley Station,1007.11
689,Brunswick Place,West Crosscauseway,1913.85
690,Brunswick Place,West Newington Place,2529.24
691,Brunswick Place,Wester Coates Terrace,3589.39
692,Brunswick Place,Western General,3236.55
693,Brunswick Place,Western General Hospital,3244.66
694,Brunswick Place - Virtual,Bristo Square,1751.77
695,Brunswick Place - Virtual,Bruntsfield links,3081.15
696,Brunswick Place - Virtual,Canonmills,973.5
697,Brunswick Place - Virtual,Castle Street,1733.6
698,Brunswick Place - Virtual,Castle Terrace,2048.09
699,Brunswick Place - Virtual,Charlotte Square,1884.69
700,Brunswick Place - Virtual,City Chambers,1333.93
701,Brunswick Place - Virtual,Colinton Road,3630.43
702,Brunswick Place - Virtual,Comely Bank Road,2163.65
703,Brunswick Place - Virtual,Constitution Street,1839.71
704,Brunswick Place - Virtual,Cramond Foreshore,7740.26
705,Brunswick Place - Virtual,Crichton Street,1832.49
706,Brunswick Place - Virtual,Dalry Road Lidl,3342.95
707,Brunswick Place - Virtual,Dean Street,2110.95
708,Brunswick Place - Virtual,Dudley Gardens,1786.81
709,Brunswick Place - Virtual,Dundas Street,1268.6
710,Brunswick Place - Virtual,Dundee Terrace,3411.88
711,Brunswick Place - Virtual,East London Street,400.41
712,Brunswick Place - Virtual,EICC,2465.33
713,Brunswick Place - Virtual,Fountainbridge,2628.61
714,Brunswick Place - Virtual,George Square,2035.81
715,Brunswick Place - Virtual,Grassmarket,1840.63
716,Brunswick Place - Virtual,Haymarket Station,2876.55
717,Brunswick Place - Virtual,Hillside Crescent,476.13
718,Brunswick Place - Virtual,Holyrood Road,1264.85
719,Brunswick Place - Virtual,Hunter Square,1308.01
720,Brunswick Place - Virtual,IGMM,3180.63
721,Brunswick Place - Virtual,Inverleith Row,1359.16
722,Brunswick Place - Virtual,Kings Building 2,4235.41
723,Brunswick Place - Virtual,Leith Walk,530.21
724,Brunswick Place - Virtual,Lothian Road,2153.18
725,Brunswick Place - Virtual,Macdonald Road,428.93
726,Brunswick Place - Virtual,McDonald Road,431.61
727,Brunswick Place - Virtual,Meadow Place,2452.46
728,Brunswick Place - Virtual,Meadows East,2350.95
729,Brunswick Place - Virtual,Ocean Terminal,2281.96
730,Brunswick Place - Virtual,Pollock Halls,2403.97
731,Brunswick Place - Virtual,Portobello,4014.8
732,Brunswick Place - Virtual,Portobello - Kings Road,3915.45
733,Brunswick Place - Virtual,Roseburn Street,3802.38
734,Brunswick Place - Virtual,Scotland Street,902.42
735,Brunswick Place - Virtual,Simon Square,1789.01
736,Brunswick Place - Virtual,South Trinity Road,2037.39
737,Brunswick Place - Virtual,St Andrew Square,977.57
738,Brunswick Place - Virtual,Stockbridge,1705.02
739,Brunswick Place - Virtual,Surgeons Hall,1612.82
740,Brunswick Place - Virtual,The Tron,1283.36
741,Brunswick Place - Virtual,Tollcross,2301.34
742,Brunswick Place - Virtual,Victoria Quay,1904.29
743,Brunswick Place - Virtual,Warrender Park Road,2723.42
744,Brunswick Place - Virtual,Waverley Bridge,1247.56
745,Brunswick Place - Virtual,Waverley Court,1041.37
746,Brunswick Place - Virtual,Waverley Station,1007.11
747,Brunswick Place - Virtual,West Crosscauseway,1913.85
748,Brunswick Place - Virtual,Western General,3236.55
749,Brunswick Place - Virtual,Western General Hospital,3242.69
750,Bruntsfield,Balgreen,2793.25
751,Bruntsfield,Bristo Square,1480.52
752,Bruntsfield,Brunswick Place,3081.15
753,Bruntsfield,Canonmills,2920.84
754,Bruntsfield,Castle Street,1607.56
755,Bruntsfield,Castle Terrace,1102.87
756,Bruntsfield,Causewayside,1641.27
757,Bruntsfield,Charlotte Square,1688.09
758,Bruntsfield,City Chambers,1757.42
759,Bruntsfield,Colinton Road,441.21
760,Bruntsfield,Comely Bank Road,2539.68
761,Bruntsfield,Craigleith Road,2914.93
762,Bruntsfield,Cramond Foreshore,7555.8
763,Bruntsfield,Crichton Street,1499.05
764,Bruntsfield,Dalry Road Co-op,1119.73
765,Bruntsfield,Dalry Road Lidl,1124.75
766,Bruntsfield,Dudley Gardens,4411.29
767,Bruntsfield,Dunbar’s Close Garden,2373.29
768,Bruntsfield,Dundas Street,2663.47
769,Bruntsfield,Dundee Terrace,927.49
770,Bruntsfield,East London Street,2798.92
771,Bruntsfield,Edinburgh Zoo,3952.4
772,Bruntsfield,EICC,1019.55
773,Bruntsfield,Fountainbridge,711.11
774,Bruntsfield,George Square,1306.93
775,Bruntsfield,Gladstone Terrace,1339.75
776,Bruntsfield,Hillside Crescent,2983.8
777,Bruntsfield,Hillside Crescent 2,2997.44
778,Bruntsfield,IGMM,3235.97
779,Bruntsfield,Inverleith Row,3013.07
780,Bruntsfield,Kings Building 2,2665.44
781,Bruntsfield,Kings Building 3,2460.69
782,Bruntsfield,Kings Buildings 1,2491.15
783,Bruntsfield,Kings Buildings 4,2495.08
784,Bruntsfield,Lauriston Place,1021.11
785,Bruntsfield,Leith Links,4330.72
786,Bruntsfield,Leith Walk,3611.34
787,Bruntsfield,Logie Green Road,3062.64
788,Bruntsfield,Macdonald Road,3264.12
789,Bruntsfield,Marchmont Crescent,763.48
790,Bruntsfield,Meadow Place,816.13
791,Bruntsfield,Meadows East,1504.92
792,Bruntsfield,Morningside Road,1040.56
793,Bruntsfield,Murrayfield,2469.32
794,Bruntsfield,Murrayfield Tram,2024.95
795,Bruntsfield,Newkirkgate,4313.91
796,Bruntsfield,Ocean Terminal,5251.91
797,Bruntsfield,Orchard Brae House,2262.55
798,Bruntsfield,Pollock Halls,2192.65
799,Bruntsfield,Pollock Halls Virtual,2167.04
800,Bruntsfield,Portobello,5996.43
801,Bruntsfield,Riego Street,906.11
802,Bruntsfield,Roseburn Street,1929.7
803,Bruntsfield,Royal Commonwealth Pool,2035.13
804,Bruntsfield,Royal Infirmary,4762.43
805,Bruntsfield,Shrubhill,3283.52
806,Bruntsfield,Simon Square,1710.27
807,Bruntsfield,South Trinity Road,3793.85
808,Bruntsfield,St Andrew Square,2132.91
809,Bruntsfield,St Andrews House,2354.38
810,Bruntsfield,St. John's Road 2,5292.76
811,Bruntsfield,Stockbridge,2382.51
812,Bruntsfield,Thirlestane Road,523.07
813,Bruntsfield,Tollcross,820.9
814,Bruntsfield,Victoria Quay,4930.22
815,Bruntsfield,"Waitrose, Comely Bank",2700.58
816,Bruntsfield,Warrender Park Road,540.27
817,Bruntsfield,Waverley Bridge,1833.63
818,Bruntsfield,Waverley Court,2132.5
819,Bruntsfield,Waverley Station,2085.67
820,Bruntsfield,West Crosscauseway,1530.4
821,Bruntsfield,West Newington Place,1714.4
822,Bruntsfield,Wester Coates Terrace,1833.4
823,Bruntsfield,Western General,3353.87
824,Bruntsfield,Whitehouse Loan,273.9
825,Bruntsfield Links,Abbeyhill,2932.68
826,Bruntsfield Links,Balgreen Road,2789.9
827,Bruntsfield Links,Belford Road,2056.8
828,Bruntsfield Links,Boroughmuir,644.18
829,Bruntsfield Links,Borrowman Square,12010.82
830,Bruntsfield links,Bristo Square,1449.89
831,Bruntsfield Links,Brunswick Place,3077.61
832,Bruntsfield links,Brunswick Place - Virtual,3081.15
833,Bruntsfield links,Canonmills,2920.84
834,Bruntsfield links,Castle Street,1607.56
835,Bruntsfield links,Castle Terrace,1102.87
836,Bruntsfield links,Causewayside,1641.27
837,Bruntsfield Links,Chambers Street,1595.77
838,Bruntsfield links,Charlotte Square,1688.09
839,Bruntsfield links,City Chambers,1757.42
840,Bruntsfield links,Colinton Road,560.56
841,Bruntsfield links,Comely Bank Road,2539.68
842,Bruntsfield links,Constitution Street,4919.99
843,Bruntsfield Links,Corstorphine Road,4085.12
844,Bruntsfield links,Craigleith Road,2914.93
845,Bruntsfield Links,Cramond Foreshore,7559.9
846,Bruntsfield links,Crichton Street,1482.57
847,Bruntsfield Links,Dalmeny Station,12266.04
848,Bruntsfield links,Dalry Road Lidl,1120.6
849,Bruntsfield Links,Dean Street,2293.84
850,Bruntsfield links,Drummond Street,1952.16
851,Bruntsfield Links,Drumsheugh Place,1650.81
852,Bruntsfield links,Dudley Gardens,4411.29
853,Bruntsfield Links,Duke Street,4298.73
854,Bruntsfield links,Dundas Street,2663.47
855,Bruntsfield links,Dundee Terrace,925.99
856,Bruntsfield Links,Dynamic Earth,2463.32
857,Bruntsfield links,East London Street,2803.49
858,Bruntsfield Links,Edinburgh Park Station,6384.33
859,Bruntsfield Links,Edinburgh Royal Infirmary,4553.26
860,Bruntsfield Links,Edinburgh Zoo,3953.55
861,Bruntsfield links,EICC,1019.55
862,Bruntsfield Links,Ellersly Road,2904.87
863,Bruntsfield links,Fountainbridge,711.11
864,Bruntsfield Links,Gamekeeper's Road,7232.91
865,Bruntsfield links,George Square,1306.93
866,Bruntsfield links,Gladstone Terrace,1339.75
867,Bruntsfield Links,Gorgie Road,1473.18
868,Bruntsfield links,Grassmarket,1244.49
869,Bruntsfield Links,Hawes Pier,12633.52
870,Bruntsfield links,Haymarket Station,1188.28
871,Bruntsfield Links,Haymarket Terrace,1433.86
872,Bruntsfield Links,Heriot Watt - Edinburgh Business School,7750.33
873,Bruntsfield Links,Heriot Watt - Student Accommodation,8264.42
874,Bruntsfield links,Hillside Crescent,2987.01
875,Bruntsfield links,Holyrood Road,2127.7
876,Bruntsfield Links,Hopetoun Road,13672.28
877,Bruntsfield Links,Hunter Square,1825.65
878,Bruntsfield links,IGMM,3235.97
879,Bruntsfield Links,IGMM - Western General,3251.02
880,Bruntsfield links,Inverleith Row,3013.07
881,Bruntsfield Links,Joppa,7079.17
882,Bruntsfield links,Kings Building 2,2665.44
883,Bruntsfield links,Kings Building 3,2460.69
884,Bruntsfield links,Kings Buildings - Murchison House,2229.47
885,Bruntsfield Links,Kings Buildings 1,2488.69
886,Bruntsfield links,Lauriston Place,1021.11
887,Bruntsfield links,Leith Walk,3611.34
888,Bruntsfield Links,Leith Walk North,3988.32
889,Bruntsfield links,Logie Green Road,3064.86
890,Bruntsfield links,Lothian Road,1140.57
891,Bruntsfield links,Marchmont Crescent,763.48
892,Bruntsfield Links,McDonald Road,3271.63
893,Bruntsfield links,Meadow Place,810.44
894,Bruntsfield links,Meadow Place 2,810.44
895,Bruntsfield links,Meadows East,1504.92
896,Bruntsfield Links,Meggetland,2000.8
897,Bruntsfield links,Milton Road - Edinburgh College,6761.06
898,Bruntsfield links,Morningside Road,1040.56
899,Bruntsfield Links,Murrayfield,2470.94
900,Bruntsfield Links,Murrayfield Tram,2024.76
901,Bruntsfield Links,Musselburgh Brunton Hall,9255.77
902,Bruntsfield Links,Musselburgh Lidl,8730.85
903,Bruntsfield Links,Ocean Terminal,5255.52
904,Bruntsfield Links,Orchard Brae House,2266.13
905,Bruntsfield Links,Picardy Place,2497.73
906,Bruntsfield links,Pleasance Courtyard,1932.03
907,Bruntsfield links,Pollock Halls,2192.65
908,Bruntsfield links,Portobello,5996.43
909,Bruntsfield Links,Portobello - Kings Road,5952.75
910,Bruntsfield Links,Queen Margaret University,8323.91
911,Bruntsfield links,Roseburn Street,1929.7
912,Bruntsfield links,Royal Commonwealth Pool,2035.13
913,Bruntsfield Links,Royal Edinburgh Hospital,1119.81
914,Bruntsfield Links,Scotland Street,2674.55
915,Bruntsfield Links,Sighthill - Edinburgh College,5301.68
916,Bruntsfield links,Simon Square,1710.27
917,Bruntsfield links,South Trinity Road,3800.35
918,Bruntsfield links,St Andrew Square,2157.13
919,Bruntsfield links,St Andrews House,2354.38
920,Bruntsfield links,Stockbridge,2382.51
921,Bruntsfield links,Surgeons Hall,1678.07
922,Bruntsfield links,The Tron,1842.33
923,Bruntsfield Links,Thirlestane Road,517.83
924,Bruntsfield links,Tollcross,820.9
925,Bruntsfield links,Victoria Quay,4927.86
926,Bruntsfield Links,Waitrose Comely Bank,2707.73
927,Bruntsfield links,Warrender Park Road,540.27
928,Bruntsfield links,Waverley Bridge,1833.63
929,Bruntsfield links,Waverley Court,2132.5
930,Bruntsfield links,Waverley Station,2085.67
931,Bruntsfield links,West Crosscauseway,1530.4
932,Bruntsfield links,Wester Coates Terrace,1833.4
933,Bruntsfield links,Western General,3353.87
934,Bruntsfield Links,Western General Hospital,3360.0
935,Canonmills,Abbeyhill,1717.61
936,Canonmills,Balgreen Road,4323.43
937,Canonmills,Belford Road,2213.78
938,Canonmills,Boroughmuir,2792.22
939,Canonmills,Borrowman Square,11730.47
940,Canonmills,Bristo Square,1927.32
941,Canonmills,Brunswick Place,973.5
942,Canonmills,Brunswick Place - Virtual,973.5
943,Canonmills,Bruntsfield,2920.84
944,Canonmills,Bruntsfield Links,2924.64
945,Canonmills,Castle Street,1328.24
946,Canonmills,Castle Terrace,1818.92
947,Canonmills,Causewayside,3100.64
948,Canonmills,Chambers Street,1751.62
949,Canonmills,Charlotte Square,1344.79
950,Canonmills,City Chambers,1460.58
951,Canonmills,Colinton Road,3420.86
952,Canonmills,Comely Bank Road,1263.79
953,Canonmills,Constitution Street,2310.71
954,Canonmills,Corstorphine Road,5234.78
955,Canonmills,Craigleith Road,2674.3
956,Canonmills,Cramond Foreshore,6768.96
957,Canonmills,Crichton Street,2087.02
958,Canonmills,Dalry Road Co-op,2727.82
959,Canonmills,Dalry Road Lidl,2854.36
960,Canonmills,Dean Street,1277.93
961,Canonmills,Depot,2732.94
962,Canonmills,Drummond Street,1830.28
963,Canonmills,Drumsheugh Place,1598.28
964,Canonmills,Dudley Gardens,1490.51
965,Canonmills,Duke Street,1925.83
966,Canonmills,Dundas Street,379.02
967,Canonmills,Dundee Terrace,2979.21
968,Canonmills,Dynamic Earth,1826.09
969,Canonmills,East London Street,641.72
970,Canonmills,Edinburgh Park Station,7963.78
971,Canonmills,Edinburgh Royal Infirmary,5837.13
972,Canonmills,Edinburgh Zoo,5093.93
973,Canonmills,EICC,2062.82
974,Canonmills,Fountainbridge,2308.13
975,Canonmills,Gamekeeper's Road,6945.76
976,Canonmills,George Square,2248.24
977,Canonmills,Gladstone Terrace,2843.84
978,Canonmills,Gorgie Road,3397.32
979,Canonmills,Grassmarket,1747.54
980,Canonmills,Hawes Pier,12175.26
981,Canonmills,Haymarket Station,2351.91
982,Canonmills,Haymarket Terrace,2497.19
983,Canonmills,Henderson Row,552.71
984,Canonmills,Hillside Crescent,1391.5
985,Canonmills,Hillside Crescent 1,1112.57
986,Canonmills,Hillside Crescent 2,1409.26
987,Canonmills,Holyrood Road,1773.4
988,Canonmills,HSBC UK Lets Ride - Meadows Event,2569.46
989,Canonmills,Hunter Square,1550.46
990,Canonmills,IGMM,2225.2
991,Canonmills,IGMM - Western General,2217.78
992,Canonmills,Inverleith Row,390.01
993,Canonmills,Joppa,6506.92
994,Canonmills,Kings Building 2,4663.14
995,Canonmills,Kings Building 3,4562.32
996,Canonmills,Kings Buildings - Murchison House,4401.08
997,Canonmills,Kings Buildings 1,4516.08
998,Canonmills,Kings Buildings 4,4694.9
999,Canonmills,Lauriston Place,2006.05
1000,Canonmills,Leith Links,1962.92
1001,Canonmills,Leith Walk,1244.76
1002,Canonmills,Leith Walk North,1522.73
1003,Canonmills,Logie Green Road,141.98
1004,Canonmills,Lothian Road,1810.74
1005,Canonmills,Macdonald Road,703.11
1006,Canonmills,Marchmont Crescent,2939.0
1007,Canonmills,McDonald Road,704.69
1008,Canonmills,Meadow Place,2504.5
1009,Canonmills,Meadows East,2692.35
1010,Canonmills,Meggetland,4555.74
1011,Canonmills,Milton Road - Edinburgh College,6430.52
1012,Canonmills,Morningside Road,3961.26
1013,Canonmills,Murrayfield,3565.84
1014,Canonmills,Murrayfield Avenue,3104.84
1015,Canonmills,Murrayfield Tram,3472.02
1016,Canonmills,Musselburgh Brunton Hall,8841.52
1017,Canonmills,Musselburgh Lidl,8333.82
1018,Canonmills,Newhaven Road / Dudley Gardens,1490.51
1019,Canonmills,Newkirkgate,1768.26
1020,Canonmills,Ocean Terminal,2400.36
1021,Canonmills,Orchard Brae House,1906.7
1022,Canonmills,Picardy Place,936.02
1023,Canonmills,Pleasance Courtyard,1925.41
1024,Canonmills,Pollock Halls,2968.95
1025,Canonmills,Pollock Halls Virtual,2915.53
1026,Canonmills,Port Edgar Marina,13541.1
1027,Canonmills,Portobello,4983.79
1028,Canonmills,Portobello - Kings Road,4882.31
1029,Canonmills,Riego Street,2015.23
1030,Canonmills,Roseburn Street,3135.33
1031,Canonmills,Royal Commonwealth Pool,2990.63
1032,Canonmills,Scotland Street,274.29
1033,Canonmills,Shrubhill,1046.72
1034,Canonmills,Sighthill - Edinburgh College,7057.53
1035,Canonmills,Simon Square,2167.01
1036,Canonmills,South Trinity Road,1183.64
1037,Canonmills,St Andrew Square,921.97
1038,Canonmills,St Andrews House,1405.35
1039,Canonmills,St. John's Road 2,6284.51
1040,Canonmills,Stockbridge,871.97
1041,Canonmills,Surgeons Hall,1918.9
1042,Canonmills,The Loan,12893.12
1043,Canonmills,The Tron,1514.18
1044,Canonmills,Thirlestane Road,3059.58
1045,Canonmills,Tollcross,2101.28
1046,Canonmills,Victoria Park,1277.34
1047,Canonmills,Victoria Quay,2150.24
1048,Canonmills,Waitrose Comely Bank,1728.54
1049,Canonmills,"Waitrose, Comely Bank",1728.91
1050,Canonmills,Warrender Park Road,2719.9
1051,Canonmills,Waverley Bridge,1309.72
1052,Canonmills,Waverley Court,1443.21
1053,Canonmills,Waverley Station,1254.67
1054,Canonmills,West Crosscauseway,2224.02
1055,Canonmills,Wester Coates Terrace,2919.08
1056,Canonmills,Western General,2274.49
1057,Canonmills,Western General Hospital,2280.68
1058,Castle Street,Abbeyhill,1972.38
